Organization,Repository,Pull Request Id,Title,Source Branch,Target Branch,Created At,Closed At,Duration (Minutes),State,Author,Merged by,Commits,Changed Files,Changed Line,Code Inspection,Reviewers,Reviews,Labels,Yes_review,Same_Author_Merger
elastic,elasticsearch,41860,Mute PermissionsIT#testWhen[...]ByILMPolicy,mute-41440-71,7.1,2019-05-06 23:08:29,2019-05-06 23:17:43,9,closed,danielmitterdorfer,danielmitterdorfer,1,1,1,0,1,1,":Core/Features/ILM, >test-mute, backport",1,1
elastic,elasticsearch,41861,Mute PermissionsIT#testWhen[...]ByILMPolicy,mute-41440-68,6.8,2019-05-06 23:12:03,2019-05-06 23:25:34,13,closed,danielmitterdorfer,danielmitterdorfer,1,1,1,0,1,1,":Core/Features/ILM, >test-mute, backport",1,1
elastic,elasticsearch,41863,Docs: Documentation for the upcoming SQL support of frozen indices,doc/frozen-indices,master,2019-05-07 01:36:30,2019-05-10 20:19:27,5442,closed,costin,costin,12,8,127,0,0,0,">docs, v7.2.0, v8.0.0",0,1
elastic,elasticsearch,41864,Testclusters: support for security and convert example plugins,testclusters-example-plugins,master,2019-05-07 02:29:19,2019-05-08 20:00:12,2490,closed,atorok,atorok,9,14,189,0,3,16,":Core/Infra/Build, :Security/Security, >non-issue, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41865,[DOCS] Replace table with def list for `ids` query,replace-ids-query-table,master,2019-05-07 04:22:10,2019-05-09 22:51:13,3989,closed,jrodewig,jrodewig,1,1,7,0,3,2,":Docs, :Search/Search, >docs, v7.0.0, v7.1.0, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41868,[DOCS] Rewrite `exists` query docs,exists-query-rewrite,master,2019-05-07 05:55:54,2019-05-07 22:23:00,987,closed,jrodewig,jrodewig,2,1,123,0,1,1,":Search/Search, >docs, v7.0.2, v7.1.0, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41869,SQL: Add non-zero display size for geo types,issue-41809-fix-geo-sizes,geosql,2019-05-07 06:09:25,2019-05-08 05:28:51,1399,closed,imotov,imotov,1,3,35,0,3,5,":Analytics/Geo, :Search/SQL, >bug",1,1
elastic,elasticsearch,41870,Add static section whitelist info to api docs generation,staticdoc,master,2019-05-07 06:34:14,2019-05-09 02:29:03,2634,closed,jdconrad,jdconrad,17,14,321,0,2,7,":Core/Infra/Scripting, >docs, >enhancement, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41871,Fix fractional seconds for strict_date_optional_time,optional_time_fraction,master,2019-05-07 07:16:22,2019-05-08 01:08:17,1071,closed,rjernst,rjernst,1,2,42,0,1,2,":Core/Infra/Core, >bug, v7.1.0, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41875,[Backport 6.8] Remove dynamic objects from security index,backport/6.8/40499-Remove-dynamic-objects-from,6.8,2019-05-07 13:41:34,2019-05-07 16:04:53,143,closed,tvernum,tvernum,1,1,8,0,0,0,backport,0,1
elastic,elasticsearch,41877,Tidy up EnrichPolicy class,enrich_tidy_up_EnrichPolicy,enrich,2019-05-07 16:20:33,2019-05-13 03:57:25,7896,closed,martijnvg,martijnvg,1,1,54,0,1,1,":Core/Features/Ingest, >non-issue",1,1
elastic,elasticsearch,41880,[ML-DataFrame] timebased continuous dataframe,df-split-sync-3,feature-ml-data-frame-analytics,2019-05-07 17:42:44,2019-05-09 21:49:49,3127,closed,hendrikmuhs,hendrikmuhs,2,14,424,0,3,18,":ml/Data Frame, >feature",1,1
elastic,elasticsearch,41884,Reenable RareClusterStateIT Mapping Propagation Tests,reenable-rare-cluster-state-it,master,2019-05-07 20:46:24,2019-05-07 22:59:27,133,closed,original-brownbear,original-brownbear,1,1,2,0,1,1,":Distributed/Distributed, >test, v8.0.0",1,1
elastic,elasticsearch,41888,Add HTML strip processor,1950-html-strip-processor,master,2019-05-07 21:30:47,2019-05-09 19:59:46,2788,closed,spinscale,spinscale,3,8,181,0,2,4,":Core/Features/Ingest, >enhancement, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41892,Reenable testCloseOrDeleteIndexDuringSnapshot,unmute-39828,7.x,2019-05-07 21:59:16,2019-05-08 20:10:20,1331,closed,original-brownbear,original-brownbear,1,1,1,0,1,1,":Distributed/Snapshot/Restore, >test, v7.2.0",1,1
elastic,elasticsearch,41893,Correct spelling of MockLogAppender.PatternSeenEventExpectation,pattern-seen-spelling,master,2019-05-07 22:23:14,2019-05-08 01:26:39,183,closed,romseygeek,romseygeek,1,5,30,0,2,3,":Core/Infra/Logging, >non-issue, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41895,[ML] verify that there are no duplicate leaf fields in aggs,feature/ml-df-disallow-duplicate-leaf-fields,master,2019-05-07 22:35:43,2019-05-10 00:51:54,3016,closed,benwtrent,benwtrent,4,4,175,0,3,21,":ml/Data Frame, >non-issue, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41896,Make ISO8601 date parser accept timezone when time does not have seconds,fix_iso8601_parsing,master,2019-05-07 22:42:47,2019-05-08 21:46:58,1384,closed,droberts195,droberts195,3,3,65,0,2,9,":Core/Infra/Core, >bug, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41898,Remove Harmful Exists Check from BlobStoreFormat,41882,master,2019-05-07 22:53:10,2019-05-08 01:18:10,145,closed,original-brownbear,original-brownbear,1,2,10,0,2,3,":Distributed/Snapshot/Restore, >bug, backport pending, v6.8.0, v7.1.0, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41900,Fix assertion error when caching the result of a search in a read-only index,bug/read_only_reader_wrap,master,2019-05-07 23:50:00,2019-05-09 15:46:35,2396,closed,jimczi,jimczi,4,2,17,0,4,6,":Distributed/Engine, >bug, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41901,[ML] properly nesting objects in document source,feature/ml-df-better-handling-of-object-fields,master,2019-05-08 00:00:20,2019-05-10 22:14:51,4214,closed,benwtrent,benwtrent,3,4,120,0,3,12,":ml/Data Frame, >non-issue, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41904,[DOCS] Fix callouts for dataframe APIs,callout-fix,master,2019-05-08 00:49:05,2019-05-08 02:03:07,74,closed,lcawl,lcawl,2,1,8,0,2,1,":ml/Data Frame, >docs, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41905,Reject port ranges in `discovery.seed_hosts`,2019-05-07-backport-41404,7.x,2019-05-08 01:37:14,2019-05-08 16:34:33,897,closed,DaveCTurner,DaveCTurner,1,22,376,0,1,2,":Distributed/Cluster Coordination, >breaking, >bug, backport, v7.2.0",1,1
elastic,elasticsearch,41907,Cleanup plugin bin directories,packaging_cleanup2,master,2019-05-08 01:51:18,2019-05-11 03:00:18,4389,closed,rjernst,rjernst,10,2,11,0,3,5,":Core/Infra/Packaging, >bug, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41913,Don't create tempdir for cli scripts,packaging_cleanup3,master,2019-05-08 03:38:57,2019-05-11 03:16:57,4298,closed,rjernst,rjernst,11,4,15,0,2,6,":Core/Infra/Packaging, >bug, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41914,Ensure all JSON field types are available for lookup.,json-field-lookup,object-fields,2019-05-08 04:45:19,2019-05-10 02:22:15,2736,closed,jtibshirani,jtibshirani,1,2,22,0,2,2,":Search/Mapping, >bug",1,1
elastic,elasticsearch,41915,Cut AnalyzeResponse over to Writeable,analyze-writeable,master,2019-05-08 04:59:41,2019-05-09 21:08:34,2408,closed,romseygeek,romseygeek,3,6,329,0,3,8,":Search/Analysis, >refactoring, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41917,Remove close method in PageCacheRecycler/Recycler,recycler_no_close,master,2019-05-08 05:30:20,2019-05-10 23:43:36,3973,closed,jaymode,jaymode,2,11,67,0,2,4,":Core/Infra/Core, >non-issue, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41918,Fix node close stopwatch usage,close_timer,master,2019-05-08 05:46:32,2019-05-10 00:41:24,2574,closed,jaymode,jaymode,2,1,6,0,2,5,":Core/Infra/Core, >bug, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41919,Add documentation for calendar/fixed intervals,date_histo_docs,master,2019-05-08 05:52:54,2019-05-11 04:27:42,4234,closed,polyfractal,polyfractal,2,1,284,0,2,9,":Analytics/Aggregations, >docs, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41920,[ML] adding pivot.max_search_page_size option for setting paging size,feature/ml-df-add-max-page-size-option,master,2019-05-08 06:32:17,2019-05-10 23:31:49,3899,closed,benwtrent,benwtrent,7,14,186,0,3,10,":ml/Data Frame, >non-issue, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41923,SQL: Improve error messages for geo_shape,issue-41791-handling-of-geoshapes-and-doc-fields,geosql,2019-05-08 07:28:48,2019-05-09 22:24:42,2335,closed,imotov,imotov,4,8,121,0,3,9,":Analytics/Geo, :Search/SQL, >enhancement",1,1
elastic,elasticsearch,41924,Disable rhel8 in packaging tests,rhel8_disable,master,2019-05-08 09:39:47,2019-05-08 14:50:12,310,closed,rjernst,rjernst,1,1,2,0,2,4,":Core/Infra/Packaging, >test, v7.0.2, v7.1.0, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41925,Fix edge case of empty map immutability,map_tests_edgecase,master,2019-05-08 10:22:02,2019-05-08 17:08:03,406,closed,rjernst,rjernst,1,1,24,0,1,2,":Core/Infra/Core, >test, v8.0.0",1,1
elastic,elasticsearch,41930,[Backport 7.x] Clarify settings in default SSL/TLS,backport/7.x/41779-Clarify-settings-in-default,7.x,2019-05-08 12:49:08,2019-05-08 15:07:22,138,closed,tvernum,tvernum,1,1,15,0,0,0,backport,0,1
elastic,elasticsearch,41931,[Backport 7.1] Clarify settings in default SSL/TLS,backport/7.1/41779-Clarify-settings-in-default,7.1,2019-05-08 15:07:56,2019-05-08 15:24:20,16,closed,tvernum,tvernum,1,1,15,0,0,0,backport,0,1
elastic,elasticsearch,41935,Remove mention of bulk threadpool in examples,2019-05-08-obsolete-threadpool-examples,master,2019-05-08 18:01:20,2019-05-08 20:08:48,127,closed,DaveCTurner,DaveCTurner,1,1,9,0,1,1,":Core/Infra/Core, >docs, v7.0.2, v7.1.0, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41937,[FEATURE][ML] Remove evaluation result abstraction,remove-evaluation-result-abstraction,feature-ml-data-frame-analytics,2019-05-08 18:37:25,2019-05-09 03:25:34,528,closed,dimitris-athanasiou,dimitris-athanasiou,1,8,133,0,2,5,":ml, :ml/Data Frame, >refactoring",1,1
elastic,elasticsearch,41938,Fix IAE on cross_fields query introduced in 7.0.1,bug/blended_min_ttf,master,2019-05-08 18:59:34,2019-05-09 21:25:07,1585,closed,jimczi,jimczi,1,2,34,0,3,7,":Search/Search, >bug, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41944,Enrich store should only update the policies via an update task.,enrich_store_only_update_under_update_thread,enrich,2019-05-08 21:07:01,2019-05-10 01:14:01,1687,closed,martijnvg,martijnvg,4,2,42,0,2,5,":Core/Features/Ingest, >non-issue",1,1
elastic,elasticsearch,41946,Add corretto 11 to runtime javas,add-corretto-java-matrix,master,2019-05-08 22:15:48,2019-05-08 22:31:52,16,closed,atorok,atorok,1,1,1,0,1,1,":Core/Infra/Build, >non-issue, v6.8.0, v7.0.2, v7.1.0, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41949,Muting failing test 240_max_buckets/Max Buckets,test/mute-41947,master,2019-05-08 22:46:50,2019-05-08 23:04:57,18,closed,benwtrent,benwtrent,1,1,3,0,1,1,":Analytics/Aggregations, >test-mute, v8.0.0",1,1
elastic,elasticsearch,41953,Update lintian overrides (#41561),lintian2_7.x,7.x,2019-05-08 23:36:24,2019-05-09 04:09:03,272,closed,rjernst,rjernst,1,4,85,0,1,1,":Core/Infra/Packaging, backport",1,1
elastic,elasticsearch,41957,[Backport 7.x] Allow unknown task time in QueueResizingEsTPE,allow_unknown_task_time_backport,7.x,2019-05-09 00:56:43,2019-05-09 03:15:22,138,closed,williamrandolph,williamrandolph,1,4,70,0,0,0,backport,0,1
elastic,elasticsearch,41958,[ML] relax set upgrade mode test to match what is guaranteed,test/ml-fix-flaky-awaiting-upgrade-test,master,2019-05-09 01:10:38,2019-05-09 06:18:11,307,closed,benwtrent,benwtrent,3,1,12,0,1,2,":ml, >test, backport pending, v6.7.3, v6.8.0, v7.0.2, v7.1.0, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41959,Fix max_bucket test by specifying number of shards,fix_max_bucket_test,master,2019-05-09 01:32:54,2019-05-10 06:38:26,1745,closed,polyfractal,polyfractal,2,1,6,0,1,2,":Analytics/Aggregations, >test",1,1
elastic,elasticsearch,41962,Remove manual parsing of JVM options,fix-jvm-options-parsing,master,2019-05-09 03:26:01,2019-05-09 19:30:46,964,closed,jasontedor,jasontedor,6,6,205,0,3,7,":Core/Infra/Core, >enhancement, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41965,Remove 6.0 version constant uses,version_cleanup2,master,2019-05-09 03:58:23,2019-05-14 10:28:25,7590,closed,rjernst,rjernst,13,64,1130,0,1,2,":Core/Infra/Core, >refactoring, v8.0.0",1,1
elastic,elasticsearch,41968,mute test related to #41967,test/mute-41967,7.x,2019-05-09 04:43:15,2019-05-09 05:03:29,20,closed,benwtrent,benwtrent,1,1,1,0,1,1,":Distributed/Distributed, >test-mute, v7.2.0",1,1
elastic,elasticsearch,41971,Default seed address tests account for no IPv6,default_seed_addr_no_ipv6,master,2019-05-09 05:20:06,2019-05-09 23:02:44,1062,closed,jaymode,jaymode,2,1,55,0,1,1,":Distributed/Cluster Coordination, >test, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41972,Throw exception if legacy interval cannot be parsed in DateIntervalWrapper,fix_dateintervalwrapper_npe,master,2019-05-09 05:50:28,2019-05-09 23:54:22,1083,closed,polyfractal,polyfractal,1,3,30,0,1,3,":Analytics/Aggregations, >bug, v8.0.0",1,1
elastic,elasticsearch,41973,[7.x] Add note about ILM action ordering (#41771),backport/7.x/pr-41771,7.x,2019-05-09 06:09:50,2019-05-09 07:42:51,93,closed,gwbrown,gwbrown,1,1,4,0,0,0,">docs, backport",0,1
elastic,elasticsearch,41974,[7.1] Add note about ILM action ordering (#41771),backport/7.1/pr-41771,7.1,2019-05-09 06:10:05,2019-05-09 07:42:40,92,closed,gwbrown,gwbrown,1,1,4,0,0,0,">docs, backport",0,1
elastic,elasticsearch,41975,[7.0] Add note about ILM action ordering (#41771),backport/7.0/pr-41771,7,2019-05-09 06:10:29,2019-05-09 07:42:19,91,closed,gwbrown,gwbrown,1,1,4,0,0,0,">docs, backport",0,1
elastic,elasticsearch,41976,[6.7] Add note about ILM action ordering (#41771),backport/6.7/pr-41771,6.7,2019-05-09 06:10:50,2019-05-09 07:42:13,91,closed,gwbrown,gwbrown,1,1,4,0,0,0,">docs, backport",0,1
elastic,elasticsearch,41977,[ML] relax set upgrade mode test to match what is guaranteed (#41958),test/ml-fix-flaky-awaiting-upgrade-test-7.1,7.1,2019-05-09 06:23:22,2019-05-10 01:10:15,1126,closed,benwtrent,benwtrent,1,1,12,0,1,2,":ml, >test, backport, v7.1.0",1,1
elastic,elasticsearch,41978,[ML] relax set upgrade mode test to match what is guaranteed (#41958),test/ml-fix-flaky-awaiting-upgrade-test-7.0,7,2019-05-09 06:24:14,2019-05-10 00:09:47,1065,closed,benwtrent,benwtrent,1,1,12,0,1,1,":ml, >test, backport, v7.0.2",1,1
elastic,elasticsearch,41979,[ML] relax set upgrade mode test to match what is guaranteed (#41958),test/ml-fix-flaky-awaiting-upgrade-test-7.x,7.x,2019-05-09 06:25:06,2019-05-10 04:28:50,1323,closed,benwtrent,benwtrent,1,1,12,0,1,3,":ml, >test, backport, v7.2.0",1,1
elastic,elasticsearch,41980,[ML] relax set upgrade mode test to match what is guaranteed (#41958),test/ml-fix-flaky-awaiting-upgrade-test-6.8,6.8,2019-05-09 06:26:03,2019-05-10 00:14:13,1068,closed,benwtrent,benwtrent,1,1,12,0,1,1,":ml, >test, backport, v6.8.0",1,1
elastic,elasticsearch,41981,[ML] relax set upgrade mode test to match what is guaranteed (#41958),test/ml-fix-flaky-awaiting-upgrade-test-6.7,6.7,2019-05-09 06:26:54,2019-05-10 00:14:21,1067,closed,benwtrent,benwtrent,1,1,12,0,1,1,":ml, >test, backport, v6.7.3",1,1
elastic,elasticsearch,41982,[DOCS] Updates security configuration info,gs-updates,master,2019-05-09 06:42:50,2019-05-09 23:48:24,1025,closed,lcawl,lcawl,1,1,55,0,2,1,":Security/Security, >docs, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41985,Refactor TransportSingleShardAction to serialize Writeable responses,singleshardaction-writeable,master,2019-05-09 08:38:14,2019-05-10 04:31:48,1193,closed,talevy,talevy,6,31,455,0,1,3,":Core/Infra/Core, >refactoring, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41987,Remove global checkpoint assertion in peer recovery,remove-gcp-assert,master,2019-05-09 10:51:38,2019-05-11 03:27:17,2435,closed,dnhatn,dnhatn,2,1,8,0,2,2,":Distributed/Recovery, >non-issue, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41993,Implement factory methods for ValidationException,validation-exception-factory-methods,master,2019-05-09 16:51:10,2019-05-10 14:02:35,1271,closed,przemekwitek,przemekwitek,2,2,80,0,0,1,"v7.1.0, v8.0.0",1,1
elastic,elasticsearch,41995,Remove Version.V_6_0_0 constant from PercolatorMatchedSlotSubFetchPhase,remove_6_dot_0_constant_percolator_1,master,2019-05-09 17:59:28,2019-05-09 21:14:09,194,closed,martijnvg,martijnvg,2,2,16,0,2,4,":Search/Percolator, >non-issue, v8.0.0",1,1
elastic,elasticsearch,41996,Remove old version constants from QueryAnalyzer,remove_6_dot_0_constant_percolator_2,master,2019-05-09 18:34:22,2019-05-09 21:53:04,198,closed,martijnvg,martijnvg,1,2,525,0,1,1,":Search/Percolator, >non-issue, v8.0.0",1,1
elastic,elasticsearch,42002,Simplify handling of keyword field normalizers,custom-analyze-api,master,2019-05-09 19:28:28,2019-05-10 22:38:11,1629,closed,romseygeek,romseygeek,4,8,48,0,1,3,":Search/Analysis, >refactoring, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,42006,Limit max direct memory size to half of heap size,limit-max-direct-memory-size,master,2019-05-09 20:00:52,2019-05-09 23:10:28,189,closed,jasontedor,jasontedor,2,2,65,0,2,1,":Core/Infra/Resiliency, >enhancement, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,42007,Fix testCloseOrDeleteIndexDuringSnapshot,39828,7.x,2019-05-09 20:32:45,2019-05-10 18:59:21,1346,closed,original-brownbear,original-brownbear,2,1,2,0,2,4,":Distributed/Snapshot/Restore, >test, v7.2.0",1,1
elastic,elasticsearch,42011,Change IndexAnalyzers default analyzer access,simplify-IndexAnalyzers,master,2019-05-09 21:52:46,2019-05-11 01:07:06,1634,closed,cbuescher,cbuescher,4,7,199,0,2,7,":Search/Analysis, >refactoring, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,42012,Fix slow sync test clustres artifacts task,fix-sync-testclusters-artifacts,master,2019-05-09 21:55:15,2019-05-10 20:24:42,1349,closed,atorok,atorok,6,2,64,0,2,9,":Core/Infra/Build, >non-issue, v7.3.0, v8.0.0",1,1
elastic,elasticsearch,42014,SQL: Fix issue regarding INTERVAL * number,fix-41239,master,2019-05-09 22:21:12,2019-05-16 05:06:04,9044,closed,matriv,matriv,3,8,76,0,3,5,":Search/SQL, >bug, v6.8.0, v7.1.0, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,42016,Fix Race in Closing IndicesService.CacheCleaner,fix-racy-exception-indices-service,master,2019-05-09 22:43:08,2019-05-10 06:02:03,438,closed,original-brownbear,original-brownbear,1,1,9,0,3,4,":Distributed/CRUD, >non-issue, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,42018,[DOCS] Rewrite 'rewrite' parameter docs,multi-term-query-rewrite,master,2019-05-09 23:18:32,2019-05-13 21:42:27,5663,closed,jrodewig,jrodewig,2,2,153,0,2,8,":Search/Search, >docs, v7.0.2, v7.1.0, v7.2.0, v7.3.0, v8.0.0",1,1
elastic,elasticsearch,42022,Keep track of the enrich key field in the enrich index.,enrich_decouple_policy_from_ExactMatchProcessor,enrich,2019-05-10 00:29:11,2019-05-10 04:24:07,234,closed,martijnvg,martijnvg,4,9,219,0,3,1,":Core/Features/Ingest, >non-issue",1,1
elastic,elasticsearch,42024,[DOCS] Adds placeholder for 7.1.0 release notes,7.1.0-release-notes,7.1,2019-05-10 00:54:34,2019-05-10 02:10:21,75,closed,jrodewig,jrodewig,1,2,54,0,2,1,":Docs, >docs, v7.1.0",1,1
elastic,elasticsearch,42025,[ML] verify that there are no duplicate leaf fields in aggs (#41895),feature/ml-df-disallow-duplicate-leaf-fields-7.x,7.x,2019-05-10 00:54:35,2019-05-10 04:29:11,214,closed,benwtrent,benwtrent,1,4,175,0,1,1,":ml/Data Frame, >non-issue, backport, v7.2.0",1,1
elastic,elasticsearch,42029,Wait for active shard after close in mixed cluster,bwc_segment_stats,master,2019-05-10 01:36:37,2019-05-10 21:49:54,1213,closed,dnhatn,dnhatn,1,1,5,0,1,2,":Distributed/Distributed, >test, v8.0.0",1,1
elastic,elasticsearch,42030,fix unlikely bug that can prevent Watcher from restarting,fix_watcher_template_bug,master,2019-05-10 01:40:10,2019-05-10 05:35:38,235,closed,jakelandis,jakelandis,1,3,10,0,1,2,":Core/Features/Watcher, >bug, backport pending, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,42031,SQL: Add initial geo support,geosql,master,2019-05-10 02:09:14,2019-05-14 11:17:11,6307,closed,imotov,imotov,89,84,4046,0,6,5,":Analytics/Geo, :Search/SQL, >feature, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,42032,remove backcompat handling of 6.1.x versions,remove-version-6.1.x,master,2019-05-10 02:13:11,2019-05-15 23:48:12,8495,closed,talevy,talevy,8,26,330,0,1,1,":Core/Infra/Core, >refactoring, v8.0.0",1,1
elastic,elasticsearch,42034,Improve jdk download tests,jdk_download_test,master,2019-05-10 03:56:30,2019-05-10 14:12:46,616,closed,rjernst,rjernst,2,5,99,0,2,7,":Core/Infra/Build, >test, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,42040,Refactor TransportSingleShardAction to serialize Writeable responses (#41985),7.x-41985,7.x,2019-05-10 04:34:02,2019-05-10 14:08:31,574,closed,talevy,talevy,1,31,455,0,1,3,":Core/Infra/Core, >refactoring, backport",1,1
